Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.PDSCH.WBBUsed.Avg","L.ChMeas.PRB.PUSCH.WBBUsed.Avg","L.ChMeas.PRB.UL.Avail","L.Thrp.bits.DL.LastTTI.WBB","L.Thrp.bits.DL.WBB","L.Thrp.bits.WBB.UL.Experienced","L.Thrp.Time.DL.RmvLastTTI.WBB","L.Thrp.Time.WBB.UL.Experienced","L.Traffic.ActiveUser.DL.WBB.Avg","L.Traffic.ActiveUser.UL.WBB.Avg","L.Traffic.User.WBB.Avg"
,Minutes,,,None,None,None,None,bit,bit,bit,ms,ms,None,None,None
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=31, Cell Name=E_SKB207ML1_Kutajayacicurug-DMT_ML03, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.1,0.163,95,2772048,53173408,16889120,7978,18729,0.005,0.005,1.026
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=23, Cell Name=E_SKB207MR1_Kutajayacicurug-DMT_MR02, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,75,0,0,75,952,952,2592,0,17,0,0,0
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=13, Cell Name=E_SKB207MR1_Kutajayacicurug-DMT_MR01, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,75,0,0,75,16,4032,2816,4,17,0,0,0
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=33, Cell Name=E_SKB207MR1_Kutajayacicurug-DMT_MR03, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,75,0.044,0.502,75,4707368,4754936,180182840,1937,635721,0.006,0.158,1
2022-11-08 01:00,60,"E_SKB207_Kutajayacicurug-DMT/Cell:eNodeB Function Name=E_SKB207M41_Kutajayacicurug-DMT, Local Cell ID=42, Cell Name=E_SKB207ST1_Kutajayacicurug-DMT_ST01, eNodeB ID=148207, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,4608,4608,16440,0,45,0,0,0.013
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=32, Cell Name=E_SKB612MT1_Cikembar3_MT03, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=31, Cell Name=E_SKB612ML1_Cikembar3_ML03, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.005,0.01,95,844616,2949208,1573472,356,1531,0.001,0.001,0.087
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=22, Cell Name=E_SKB612MT1_Cikembar3_MT02, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=21, Cell Name=E_SKB612ML1_Cikembar3_ML02, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.001,0.001,95,1808,145600,57408,5,33,0,0,0
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=12, Cell Name=E_SKB612MT1_Cikembar3_MT01, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.002,0.015,50,152456,155520,26144,202,138,0,0,1
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=11, Cell Name=E_SKB612ML1_Cikembar3_ML01, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,16528,16528,14160,0,9,0,0,0.009
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=55, Cell Name=E_SKB612TF1_Cikembar3_TF05, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=54, Cell Name=E_SKB612TE1_Cikembar3_TE05, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=25, Cell Name=E_SKB612TF1_Cikembar3_TF02, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.029,0.221,100,8034360,18190032,8864096,462,11067,0.003,0.003,0.887
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=24, Cell Name=E_SKB612TE1_Cikembar3_TE02, eNodeB ID=148612, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.006,0.033,100,522744,2197280,427936,118,1274,0,0,0.123
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=33, Cell Name=E_SKB612MR1_Cikembar3_MR03, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,75,0,0,75,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=23, Cell Name=E_SKB612MR1_Cikembar3_MR02, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,75,0,0,75,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB612_Cikembar3/Cell:eNodeB Function Name=E_SKB612M41_Cikembar3, Local Cell ID=13, Cell Name=E_SKB612MR1_Cikembar3_MR01, eNodeB ID=148612, Cell FDD TDD indication=CELL_FDD",Reliable,75,0,0,75,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=23, Cell Name=E_SKB032MR1_Cibadakckmbr_MR02, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,75,0.001,0.006,75,89752,90904,43568,1,203,0,0,0.184
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=22, Cell Name=E_SKB032MT1_Cibadakckmbr_MT02, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0.003
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=21, Cell Name=E_SKB032ML1_Cibadakckmbr_ML02, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=13, Cell Name=E_SKB032MR1_Cibadakckmbr_MR01, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,75,0,0,75,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=12, Cell Name=E_SKB032MT1_Cibadakckmbr_MT01, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=11, Cell Name=E_SKB032ML1_Cibadakckmbr_ML01, eNodeB ID=148032, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,65152,164792,35568,3,60,0,0,0.004
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=35, Cell Name=E_SKB032TF1_Cibadakckmbr_TF04, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.024,0.177,100,6472768,12981936,6005272,456,8857,0.003,0.003,0.947
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=45, Cell Name=E_SKB032TF1_Cibadakckmbr_TF05, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.004,0.042,100,233328,357272,223192,6,581,0,0,0.288
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=34, Cell Name=E_SKB032TE1_Cibadakckmbr_TE04, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0.001,100,0,0,0,0,6,0,0,0.002
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=44, Cell Name=E_SKB032TE1_Cibadakckmbr_TE05, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.032,0.841,100,27461776,33076848,30031576,242,29201,0.006,0.009,0.979
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=15, Cell Name=E_SKB032TF1_Cibadakckmbr_TF01, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=25, Cell Name=E_SKB032TF1_Cibadakckmbr_TF02, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.002,0.053,100,18408,18408,13664,0,68,0,0,1.002
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=14, Cell Name=E_SKB032TE1_Cibadakckmbr_TE01, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_SKB032_Cibadakckmbr/Cell:eNodeB Function Name=E_SKB032M41_Cibadakckmbr, Local Cell ID=24, Cell Name=E_SKB032TE1_Cibadakckmbr_TE02, eNodeB ID=148032, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.019,0.122,100,2961640,4490464,1899160,148,5721,0.001,0.002,0.66
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=32, Cell Name=E_CBN176MT1_Perumbogorasri-DMT_MT03, eNodeB ID=434176, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,392,1984,1504,5,127,0,0,0.013
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=22, Cell Name=E_CBN176MT1_Perumbogorasri-DMT_MT02, eNodeB ID=434176, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=12, Cell Name=E_CBN176MT1_Perumbogorasri-DMT_MT01, eNodeB ID=434176, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=35, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF03, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,1.102,1.061,100,29638432,752164272,32895024,102980,135982,0.036,0.038,1.408
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=25, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF02, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=15, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF01, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.005,0.069,100,677064,1337928,969832,184,5513,0,0.001,0.076
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=34, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE03, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.009,0.086,100,1173600,2081272,830792,295,7648,0.001,0.001,0.33
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=24, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE02, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.019,0.152,100,14008864,18842952,11238352,663,14128,0.004,0.004,0.951
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=14, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE01, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.032,0.305,100,1934640,7048512,3618696,2584,19839,0.002,0.006,1.126
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=65, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF06, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.125,1.875,100,6399816,12776936,20896088,2406,150005,0.006,0.049,2.837
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=55, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF05, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.452,0.676,100,6950104,58885136,6252088,34004,17693,0.012,0.006,1.333
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=45, Cell Name=E_CBN176MF1_Perumbogorasri-DMT_TF04, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=64, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE06, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,13.472,4.619,100,34012040,586187600,48230488,956576,2556398,0.3,0.708,3.215
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=54, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE05, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.039,0.066,100,9014696,55659032,3804352,2302,7555,0.002,0.002,0.401
2022-11-08 01:00,60,"CBN176_Perumbogorasri-DMT/Cell:eNodeB Function Name=CBN176_Perumbogorasri-DMT, Local Cell ID=44, Cell Name=E_CBN176ME1_Perumbogorasri-DMT_TE04, eNodeB ID=434176, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.001,0.006,100,21232,21472,25456,1,230,0,0,0.015
2022-11-08 01:00,60,"E_CBN177_Kiarapandakbogor-DMT/Cell:eNodeB Function Name=CBN177M41_Kiarapandakbogor-DMT, Local Cell ID=32, Cell Name=E_CBN177MT1_Kiarapandakbogor-DMT_MT03, eNodeB ID=434177, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0.004,0.024,50,924856,1097984,690944,10,4358,0.001,0.002,0.571
2022-11-08 01:00,60,"E_CBN177_Kiarapandakbogor-DMT/Cell:eNodeB Function Name=CBN177M41_Kiarapandakbogor-DMT, Local Cell ID=22, Cell Name=E_CBN177MT1_Kiarapandakbogor-DMT_MT02, eNodeB ID=434177, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0.011,0.032,50,424552,1819288,959128,421,2247,0.001,0.001,0.126
2022-11-08 01:00,60,"E_CBN177_Kiarapandakbogor-DMT/Cell:eNodeB Function Name=CBN177M41_Kiarapandakbogor-DMT, Local Cell ID=12, Cell Name=E_CBN177MT1_Kiarapandakbogor-DMT_MT01, eNodeB ID=434177, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=32, Cell Name=E_DPK588MT1_Elangsakti-DMT_MT03, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=22, Cell Name=E_DPK588MT1_Elangsakti-DMT_MT02, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.001,0.018,50,217328,266904,354288,29,1406,0,0.001,1.011
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=12, Cell Name=E_DPK588MT1_Elangsakti-DMT_MT01, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=31, Cell Name=E_DPK588ML1_Elangsakti-DMT_ML03, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=21, Cell Name=E_DPK588ML1_Elangsakti-DMT_ML02, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,100,1.986,0.272,100,196961160,2489841256,69016072,72258,67451,0.033,0.023,1.558
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=11, Cell Name=E_DPK588ML1_Elangsakti-DMT_ML01, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,100,0.467,1.709,100,162035960,391619080,328586592,7574,165808,0.027,0.056,1.983
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=32, Cell Name=E_CBN173MT1_Leuwinutugsentul-DMT_MT03, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=22, Cell Name=E_CBN173MT1_Leuwinutugsentul-DMT_MT02, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0,0.001,50,4440,4440,26552,0,87,0,0,0.022
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=12, Cell Name=E_CBN173MT1_Leuwinutugsentul-DMT_MT01, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0.018,0.052,50,3500720,8282296,3555544,405,5754,0.002,0.003,0.528
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=31, Cell Name=E_CBN173ML1_Leuwinutugsentul-DMT_ML03, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,96,0.264,0.077,95,12130008,118662320,6978872,7083,7235,0.005,0.004,0.408
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=21, Cell Name=E_CBN173ML1_Leuwinutugsentul-DMT_ML02, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=11, Cell Name=E_CBN173ML1_Leuwinutugsentul-DMT_ML01, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,96,0.821,0.232,95,10234296,360011296,10762464,31084,19669,0.018,0.012,0.239
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=13, Cell Name=E_CBN173MR1_Leuwinutugsentul-DMT_MR01, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=33, Cell Name=E_CBN173MR1_Leuwinutugsentul-DMT_MR03, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0.176,0.055,50,18108064,177287144,13312392,8912,10654,0.007,0.006,0.184
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=23, Cell Name=E_CBN173MR1_Leuwinutugsentul-DMT_MR02, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0.001,0.012,50,0,0,152784,0,1099,0,0.001,0.999
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=65, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF06, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,2.813,5.359,100,172464840,1344175328,183432400,51295,195302,0.066,0.095,0.697
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=55, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF05, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0.005,0.091,100,208160,227688,7032,4,1024,0,0,0.389
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=45, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF04, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0.423,0.644,100,13972296,115444960,22367096,8392,28513,0.012,0.014,0.252
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=64, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE06, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0.001,0.011,100,51000,176656,88816,7,164,0,0,0.044
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=54, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE05, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0.005,0.065,100,303240,643856,1154376,39,4279,0,0.002,0.707
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=44, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE04, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=35, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF03, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0.378,0.55,100,10233408,169332000,8306096,7385,17819,0.007,0.008,0.574
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=25, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF02, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0.012,0.411,100,2696888,3780136,1707152,63,8173,0.001,0.004,0.452
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=15, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF01, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0,0,100,0,0,1096,0,6,0,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=34, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE03, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0.215,0.138,100,3406672,65365488,6006168,4908,8825,0.004,0.004,0.036
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=24, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE02, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0.002,0.035,100,31072,33136,161128,2,666,0,0,0.117
