Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.ChMeas.PDSCH.MCS.0","L.ChMeas.PDSCH.MCS.1","L.ChMeas.PDSCH.MCS.10","L.ChMeas.PDSCH.MCS.11","L.ChMeas.PDSCH.MCS.12","L.ChMeas.PDSCH.MCS.13","L.ChMeas.PDSCH.MCS.14","L.ChMeas.PDSCH.MCS.15","L.ChMeas.PDSCH.MCS.16","L.ChMeas.PDSCH.MCS.17","L.ChMeas.PDSCH.MCS.18","L.ChMeas.PDSCH.MCS.19","L.ChMeas.PDSCH.MCS.2","L.ChMeas.PDSCH.MCS.20","L.ChMeas.PDSCH.MCS.21","L.ChMeas.PDSCH.MCS.22","L.ChMeas.PDSCH.MCS.23","L.ChMeas.PDSCH.MCS.24","L.ChMeas.PDSCH.MCS.25","L.ChMeas.PDSCH.MCS.26","L.ChMeas.PDSCH.MCS.27","L.ChMeas.PDSCH.MCS.28","L.ChMeas.PDSCH.MCS.29","L.ChMeas.PDSCH.MCS.3","L.ChMeas.PDSCH.MCS.30","L.ChMeas.PDSCH.MCS.31","L.ChMeas.PDSCH.MCS.4","L.ChMeas.PDSCH.MCS.5","L.ChMeas.PDSCH.MCS.6","L.ChMeas.PDSCH.MCS.7","L.ChMeas.PDSCH.MCS.8","L.ChMeas.PDSCH.MCS.9","L.ChMeas.RI.Rank1","L.ChMeas.RI.Rank2","L.ChMeas.RI.Rank3","L.ChMeas.RI.Rank4"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=12, Cell Name=E_DPK101MT1_Bktsawangan_MT01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,47064345,22122383,1625204,0,63257,441328,83269,219855,252527,258264,276351,274424,158694,113050,246504,220667,33459,198843,172037,152903,133009,106810,78703,57483,50961,30500,233712,45388,323057,443131,62903,99324,108990,150066,184797,119900,3581770,4035794,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=11, Cell Name=E_DPK101ML1_Bktsawangan_ML01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,30384223,44337322,1811603,0,117557,103505,28149,143683,177527,192773,203190,221309,155701,44480,190003,293868,34113,180242,173813,167651,160020,162839,153564,114368,261819,537223,205439,43202,307229,437461,54167,69190,75205,103769,112454,105971,1728913,5601040,621,140
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=33, Cell Name=E_DPK101MR1_Bktsawangan_MR03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,3647802,6376854,406965,0,91838,29344,3815,20783,27163,27776,32551,36716,22757,10273,36615,45736,6427,25599,25490,24596,23683,22329,23990,20079,16144,30411,29366,8542,28412,60355,10685,13314,14632,17736,18162,16484,202069,1211797,255535,132311
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=23, Cell Name=E_DPK101MR1_Bktsawangan_MR02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,7883958,18556386,698967,0,100321,25180,3256,11342,16847,17910,21812,28266,26495,9006,37354,48066,4562,48755,54910,61555,70917,87401,84214,75800,107040,207556,59606,4839,25983,136932,5445,6571,6261,7989,9197,7133,1282321,4144560,49705,4971
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=13, Cell Name=E_DPK101MR1_Bktsawangan_MR01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,8596301,18468500,404937,0,80696,25189,11477,30988,44968,51047,66029,82400,49340,30209,83554,109153,2999,123882,132827,133311,128678,118805,92688,74846,59703,70432,33550,4580,63481,239707,6372,10564,11891,18407,22016,15536,1463906,4156630,5819,1579
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=45, Cell Name=E_DPK101TF1_Bktsawangan_TF04, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,7747699,7297360,28891,60483,2,26971,36133,32847,35988,36144,30907,0,39314,38705,9287,46356,56471,58184,57748,58444,39176,21424,97343,5710,2971,14371,4161,2763,17658,12394,23325,23493,24649,21994,145753,136720,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=44, Cell Name=E_DPK101TE1_Bktsawangan_TE04, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,8168014,13973986,49925,325729,2,53123,62863,63402,77310,89562,72960,0,80830,80517,6914,96830,124730,136883,148398,151961,103694,41050,173894,10950,3667,12600,6473,13105,16985,18643,29420,37590,43904,44780,210771,490938,0,0
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=33, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR03, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,5028313,10895709,1267688,0,97553,34523,0,32426,46474,50565,59102,72141,66159,0,72988,84118,4176,88453,104311,100608,99415,92836,89729,103840,185509,266115,30633,6153,64926,307757,8836,11052,14244,17312,22043,29742,591810,2905786,846,149
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=23, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR02, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,6576278,15634166,143369,0,41822,9192,0,25466,35893,38272,45469,62512,54541,0,57465,65176,4871,65284,79383,69209,73187,66980,48129,35921,27110,27121,18943,6400,52665,145717,7692,9472,12336,16593,20972,24610,312846,1036344,75770,811
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=13, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR01, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,8499089,14824293,1803827,0,93277,24409,0,29010,37453,40485,47514,57506,58436,8,66182,72829,7791,74357,82329,89002,87375,72639,57631,52445,45303,50718,25441,9076,51329,199818,12880,15170,18547,22585,25159,30030,653331,1376357,763,28
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=21, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML02, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,6270935,11986066,463867,0,48093,78567,0,14540,18388,21712,25891,24864,17760,0,18238,26471,3345,21092,28136,31249,37890,44612,47476,39942,37243,50119,15527,4915,19931,68255,5665,7460,8648,11270,12613,15451,146440,493193,8275,255
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=11, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML01, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,11720008,16219992,3296718,0,91958,86759,0,33686,41060,47680,56870,70210,64824,0,58169,75706,5177,84465,93862,93117,100388,110083,86844,39860,27705,28359,29456,8147,54335,159679,10825,13408,16724,20950,22595,28988,858938,1740237,538,60
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=31, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML03, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,21492584,26231519,1292366,0,113231,157689,0,47126,58986,65097,73721,88816,101557,0,98983,108652,4026,111254,118096,121662,135427,158829,153390,140522,214853,585174,53253,7217,92940,315658,10785,16100,23937,31723,36426,42384,891369,4090342,1425,79
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=31, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,474463,1595570,151929,0,1923,422,0,3407,4384,5683,7882,9313,9010,0,8634,8926,745,8375,8824,7505,3199,2411,1565,1050,1532,1784,9593,1162,28102,30555,1439,1291,1495,2131,2217,2721,13894,68199,9109,2001
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=21, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,1626446,5136200,769199,0,14986,3091,0,11830,16797,23882,28157,26643,19696,0,15910,13875,3587,11692,10428,11050,5982,3629,2059,1113,952,981,19498,3822,38193,23893,4922,4677,5387,6673,7820,10357,62658,91804,37855,1590
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=11, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,909015,8494649,159952,0,4153,1111,0,5066,11471,21956,25718,18280,11042,0,13664,17793,1551,21402,23784,23872,20216,22751,24712,23501,26107,15650,3672,1041,13859,52706,2223,1683,1616,2488,2366,3217,47747,496726,105975,29453
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=33, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=23, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=13, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=32, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,2920900,1652789,44840,0,1353,16941,0,10086,11692,11461,13609,15894,20851,0,20588,21747,590,20060,8208,4834,2838,1813,836,526,448,1013,8339,646,12624,16965,1256,1932,2783,4300,6429,8980,71570,39183,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=22, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,185752,149992,10488,0,1799,5432,0,484,818,1033,1358,1289,1149,0,1017,693,260,534,558,547,300,279,211,182,74,42,4175,339,1726,2004,383,382,485,600,1139,679,23034,12611,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=12, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,110518,1513577,6244,0,294,7017,0,190,317,315,379,363,292,0,560,1659,21,3311,4819,7902,16933,12798,7697,6397,4971,893,984,2,590,8221,57,86,238,89,148,196,43167,22352,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=33, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,6273492,11947035,299215,0,73408,17430,5,22413,29385,32896,41367,41091,41234,17,41250,40680,19207,33485,37125,44457,20378,17812,17718,16052,19913,27860,35763,9954,30945,56215,11342,11945,14095,16351,19603,24460,594536,670721,282655,11119
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=31, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,6869097,12208275,592281,0,44488,51844,0,20155,23266,26436,31187,32677,36077,0,41058,46150,3205,54999,62021,75059,71995,65295,52209,41983,33123,12469,39842,3826,27780,93050,6149,7991,10145,12343,14560,18488,310771,1460570,64712,7226
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=23, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,1381727,1165014,280087,0,7039,1947,0,4245,5049,4523,5160,4571,4464,0,3963,3860,1842,3697,3520,3075,1778,1007,671,409,428,405,7709,1675,6935,7402,2186,2434,3148,3818,4282,5556,17399,41346,1440,93
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=21, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,4145974,8176836,439833,0,18137,32407,0,14340,18230,22652,26108,20171,14919,0,12137,10647,6834,8647,7080,5825,4299,2995,1994,1045,1162,807,38978,9224,28858,21181,9705,10084,11374,12074,13112,14739,54756,179250,6142,341
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=13, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,1641582,6455951,94983,0,19956,4908,0,17373,23617,27188,33835,37325,44809,0,47287,45344,1679,46102,40497,37332,32973,27355,23678,15520,10587,5652,13217,2072,28850,62021,3334,3981,6046,7852,11085,14595,67305,524489,1167,159
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=11, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,5498923,16737957,300248,0,33796,46085,0,21489,30028,40968,52923,57441,63080,28,71858,73015,3652,71054,65012,57933,46733,43529,36407,32648,40859,30912,26051,5784,43901,112222,5935,7283,8351,10599,12645,16939,255989,1112839,15519,416
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=32, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,6300118,3220241,153751,0,6649,23400,768,29123,32847,32261,36252,37142,40492,149,43866,47833,5493,53975,56747,59873,57496,59575,57189,37546,24988,12746,26683,7318,31324,72398,11531,15288,25548,32674,34434,33117,587441,881462,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=22, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,7546622,2672594,310456,0,22673,20618,0,20955,21613,21156,20799,18052,18367,0,17652,17121,7218,13040,8513,6008,4391,2184,1456,436,305,152,35860,9245,15490,15411,12235,16129,22232,19591,21054,24288,148593,79482,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=12, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,7562980,5375713,295172,0,8416,23563,0,16685,20502,21877,27516,25775,30281,0,34659,36609,5231,37750,37687,36905,31485,29927,26843,16158,9026,1741,24351,7126,20826,42531,9497,11313,14803,16870,18942,19240,113674,105253,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=31, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML03, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,2652835,6644360,720345,0,2191,37476,0,15803,19766,24504,29295,33615,37579,0,37085,35689,476,35656,35467,34270,32740,27702,19229,13358,14393,10024,11973,692,24639,68427,1754,2467,3558,5475,8978,13222,192868,874202,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=21, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,16949986,22005712,1529136,0,10877,61769,0,55524,68719,76259,89638,98527,124352,0,120996,110997,5106,101786,64789,56629,36489,32021,22303,10462,10665,9253,51020,8413,84376,127191,10612,12485,18437,27714,39169,50408,558926,914181,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=11, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML01, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,4876543,1253983,107350,0,1143,473,392,6101,8530,9539,11095,13599,16866,701,20788,15815,704,12784,11770,9102,5200,4182,3788,816,849,627,2885,1043,8358,17262,1335,1024,1606,2801,3232,5120,75390,595208,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=35, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF03, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,1557054,2188668,4997,25611,0,6342,9121,4831,9410,8894,7989,0,9491,9097,632,8175,6182,2793,2852,3097,2703,408,811,479,398,904,567,429,1984,2209,1558,3125,5819,2337,11826,23305,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=25, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF02, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,3796897,3466763,7732,71990,2,9134,17559,9292,17621,19200,16769,0,19379,19337,2018,20970,18464,12629,10118,10580,4451,4844,10906,6096,1604,2149,1032,1296,3166,2703,4575,6609,7766,5092,46955,119003,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=15, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF01, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,417069,126308,4690,1730,0,2258,2852,848,2142,1942,1641,0,1505,1528,559,1634,1401,1791,1763,1558,374,716,977,195,1890,884,1065,79,853,995,1039,1304,1558,1853,4353,2251,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=34, Cell Name=E_CBN552ME1_Permanencombatpusdikreskrim_ME03, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,2133999,1879537,4645,40050,1,6003,10091,6138,10316,9352,8499,0,9465,5914,866,4544,3415,1568,2895,4262,2827,805,1201,914,906,1747,898,465,2148,2169,2702,4490,6178,2330,16701,28213,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=24, Cell Name=E_CBN552ME1_Permanencombatpusdikreskrim_ME02, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,7582162,5421636,10910,97713,1,25332,37916,18917,30875,35913,36311,0,30535,22883,4687,18375,13805,9185,7707,8983,4658,4037,11234,4240,2659,8911,1840,1317,11842,9779,16739,19506,24055,14461,56987,162671,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=14, Cell Name=E_CBN552ME1_Permanencombatpusdikreskrim_ME01, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,44255,50392,350,714,0,694,704,341,562,585,896,0,821,959,171,790,811,1072,1671,1985,2444,782,42720,7591,269,216,634,65,321,220,379,551,669,390,1411,6301,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=33, Cell Name=E_CBN552MR1_Permanencombatpusdikreskrim_MR03, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,1578304,2769025,299052,0,3692,14637,0,7134,9474,11206,15087,15326,17662,0,19199,16642,1098,15620,15030,13277,11378,12590,11126,7526,7692,6094,3800,1232,6612,21167,2180,2265,2835,3350,5225,6290,60895,311335,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=23, Cell Name=E_CBN552MR1_Permanencombatpusdikreskrim_MR02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,4364737,6567875,909549,0,6490,22096,0,19780,25273,25854,32633,32125,36678,0,39150,36581,806,38280,37335,40843,33022,30166,29913,18933,15810,26318,10767,1115,20243,46426,2103,2736,4577,7575,11943,17842,171911,618443,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=13, Cell Name=E_CBN552MR1_Permanencombatpusdikreskrim_MR01, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,744754,287418,31366,0,267,1712,0,1039,1310,1010,1181,1185,1438,0,2192,1575,7,2089,1876,2247,1912,1648,1051,515,325,292,1265,5,1952,4252,101,146,162,383,574,1037,20975,13884,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=22, Cell Name=E_CBN552MT1_Permanencombatpusdikreskrim_MT02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,64279339,1065308,1240380,0,93966,147057,69944,157874,157628,140858,122753,107220,40206,50833,72133,58420,47219,45531,35581,27771,22763,20988,18521,13694,6974,629,364818,63341,146776,48673,90027,119693,120735,151613,177127,92547,3375940,83452,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=12, Cell Name=E_CBN552MT1_Permanencombatpusdikreskrim_MT01, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,9070090,1543635,88849,0,11901,35840,8738,12845,13044,12004,13094,10171,5966,2325,6110,6448,7887,8134,8743,9813,10093,8593,6286,4818,2955,591,54917,11194,24522,42479,16724,18481,24704,39775,42029,16121,575138,163010,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=32, Cell Name=E_CBN552MT1_Permanencombatpusdikreskrim_MT03, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,5443536,3095082,140870,0,16412,32794,12427,18681,21138,20785,25902,24444,8265,14150,20094,16632,6073,12822,9372,8588,6505,5057,3313,2873,4092,5422,50387,6051,18710,15404,6545,10107,11910,18564,20069,8073,382560,547910,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=52, Cell Name=C_CBN552ST1_Permanencombatpusdikreskrim_ST02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,27833177,116843,2629833,0,16080,63492,0,46163,56049,44666,41862,27617,23962,0,18029,13705,13056,10235,7292,3493,1306,447,131,39,42,9,66129,18891,37940,11085,33987,45909,57916,58250,62783,60728,543896,5511,0,0
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=31, Cell Name=E_JSZ009ML1_Permanencombatziniatebet-DMT_ML03, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,9737348,21106076,167105,0,10607,68006,11996,51618,55664,59213,62166,65334,41147,31153,71716,67836,7133,59408,49515,38432,28727,29622,29045,6817,5545,4492,17436,8552,34283,40485,12639,17779,26716,33505,41828,35223,726629,2152074,22366,456
